,Region/Country/Economy,Year,Million tonnes of CO2
4934,United Rep. of Tanzania,2000,2.609612
4935,Togo,2000,0.948868
4936,Tunisia,2000,17.637839
4937,Zambia,2000,1.653556
4938,Zimbabwe,2000,13.291761
4939,Other Africa,2000,20.819194
4940,Africa,2000,663.03422
4941,Bangladesh,2000,20.946409
4942,Brunei Darussalam,2000,4.425618
4943,Cambodia,2000,1.963006
4944,DPR of Korea,2000,69.968932
4945,India,2000,885.052057
4946,Indonesia,2000,255.411077
4947,Malaysia,2000,115.058945
4948,Mongolia,2000,8.962385
4949,Myanmar,2000,9.282086
4950,Nepal,2000,3.100119
4951,Pakistan,2000,94.385051
4952,Philippines,2000,68.130898
4953,Singapore,2000,42.117548
4954,Sri Lanka,2000,10.522688
4955,Chinese Taipei,2000,214.359025
4956,Thailand,2000,152.285498
4957,Viet Nam,2000,44.237925
4958,Other Asia,2000,11.365151
4959,Asia (excl. China),2000,2011.574418
4960,People's Rep. of China,2000,3099.685154
4961,"Hong Kong, China",2000,40.347311
4962,"China (incl. Hong Kong, China)",2000,3140.032465
4963,Argentina,2000,139.355594
4964,Bolivia,2000,7.106598
4965,Brazil,2000,292.849662
4966,Colombia,2000,54.1763
4967,Costa Rica,2000,4.499209
4968,Cuba,2000,27.343782
4969,Curaçao,2000,5.620901
4970,Dominican Republic,2000,17.595221
4971,Ecuador,2000,18.138334
4972,El Salvador,2000,5.174894
4973,Guatemala,2000,8.582302
4974,Haiti,2000,1.383769
4975,Honduras,2000,4.487715
4976,Jamaica,2000,9.79041
4977,Nicaragua,2000,3.542102
4978,Panama,2000,4.87777
4979,Paraguay,2000,3.281664
4980,Peru,2000,26.402615
4981,Suriname,2000,1.453535
4982,Trinidad and Tobago,2000,9.775159
4983,Uruguay,2000,5.090653
4984,Venezuela,2000,116.210493
4985,Other Non-OECD Americas,2000,14.087344
4986,Non-OECD Americas,2000,780.826026
4987,Bahrain,2000,15.843119
4988,Islamic Rep. of Iran,2000,312.265373
4989,Iraq,2000,70.503445
4990,Jordan,2000,14.246473
4991,Kuwait,2000,46.30185
4992,Lebanon,2000,14.041815
4993,Oman,2000,20.419105
4994,Qatar,2000,21.257766
4995,Saudi Arabia,2000,234.61663
4996,Syrian Arab Republic ,2000,37.02849
4997,United Arab Emirates,2000,79.851426
4998,Yemen,2000,13.348566
4999,Middle East,2000,879.724058
5000,IEA/Accession/Association,2000,17499.76815
5001,European Union - 28,2000,3786.270189
5002,G7,2000,9499.726019
5003,G8,2000,10974.12031
5004,G20,2000,19197.74959
5005,Africa,2000,663.03422
5006,Americas,2000,7435.319106
5007,Asia,2000,8159.709413
5008,Europe,2000,5757.86346
5009,Oceania,2000,370.896827
5010,Canada,2001,508.578571
5011,Chile,2001,46.674236
5012,Mexico,2001,360.600422
5013,United States,2001,5702.169429
5014,OECD Americas,2001,6618.022658
5015,Australia,2001,340.982482
5016,Israel,2001,56.131278
5017,Japan,2001,1125.665325
5018,Korea,2001,445.862586
5019,New Zealand,2001,31.182879
5020,OECD Asia Oceania,2001,1999.82455
5021,Austria,2001,66.191275
5022,Belgium,2001,115.382773
5023,Czech Republic,2001,121.092364
5024,Denmark,2001,52.374025
5025,Estonia,2001,14.910337
5026,Finland,2001,60.584543
5027,France,2001,368.205343
5028,Germany,2001,831.479218
5029,Greece,2001,90.041816
5030,Hungary,2001,54.923444
5031,Iceland,2001,2.10556
5032,Ireland,2001,43.062092
5033,Italy,2001,420.18139
5034,Latvia,2001,7.247275
5035,Lithuania,2001,10.870211
5036,Luxembourg,2001,8.689852
5037,Netherlands,2001,166.590316
5038,Norway,2001,32.889232
5039,Poland,2001,288.640036
5040,Portugal,2001,57.756555
5041,Slovak Republic,2001,37.368026
5042,Slovenia,2001,14.875062
5043,Spain,2001,279.77709
5044,Sweden,2001,51.165348
5045,Switzerland,2001,43.397514
5046,Turkey,2001,182.686152
5047,United Kingdom,2001,535.303236
5048,OECD Europe,2001,3957.790085
5049,Albania,2001,3.224186
5050,Armenia,2001,3.458504
5051,Azerbaijan,2001,25.834096
5052,Belarus,2001,50.910285
5053,Bosnia and Herzegovina,2001,13.500826
5054,Bulgaria,2001,44.972856
5055,Croatia,2001,17.753863
5056,Cyprus,2001,6.188862
5057,Georgia,2001,3.381844
5058,Gibraltar,2001,0.349409
5059,Kazakhstan,2001,109.245504
5060,Kosovo,2001,6.47382
5061,Kyrgyzstan,2001,3.761835
5062,Malta,2001,2.489089
5063,Republic of Moldova,2001,6.843851
5064,Montenegro,2001,..
5065,Republic of North Macedonia,2001,8.670612
5066,Romania,2001,91.340662
5067,Russian Federation,2001,1474.669977
5068,Serbia,2001,45.002762
5069,Tajikistan,2001,2.115829
5070,Turkmenistan,2001,37.905737
5071,Ukraine,2001,298.077866
5072,Uzbekistan,2001,115.325501
5073,Former Soviet Union (if no detail),2001,x
5074,Former Yugoslavia (if no detail),2001,x
5075,Non-OECD Europe and Eurasia,2001,2371.497776
5076,Algeria,2001,63.016764
5077,Angola,2001,5.032717
5078,Benin,2001,1.73514
5079,Botswana,2001,3.865552
5080,Cameroon,2001,2.706746
5081,Congo,2001,0.634625
5082,Côte d'Ivoire,2001,6.258311
5083,Dem. Rep. of Congo,2001,0.713348
5084,Egypt,2001,111.733308
5085,Eritrea,2001,0.674762
5086,Ethiopia,2001,4.038851
5087,Gabon,2001,1.477057
5088,Ghana,2001,5.444546
5089,Kenya,2001,7.083632
5090,Libya,2001,37.766573
5091,Mauritius,2001,2.565573
5092,Morocco,2001,32.193994
5093,Mozambique,2001,1.304815
5094,Namibia,2001,2.432816
5095,Niger,2001,0.646706
5096,Nigeria,2001,49.224236
5097,Senegal,2001,3.8357
5098,South Africa,2001,316.490523
5099,South Sudan,2001,..
5100,Sudan,2001,6.017397
5101,United Rep. of Tanzania,2001,2.765892
5102,Togo,2001,0.781264
5103,Tunisia,2001,18.508267
5104,Zambia,2001,1.748671
5105,Zimbabwe,2001,13.575128
5106,Other Africa,2001,22.155918
5107,Africa,2001,726.428832
5108,Bangladesh,2001,24.843932
5109,Brunei Darussalam,2001,4.311228
5110,Cambodia,2001,2.15261
5111,DPR of Korea,2001,72.31511
5112,India,2001,899.368053
5113,Indonesia,2001,274.460165
5114,Malaysia,2001,120.445664
5115,Mongolia,2001,8.945106
5116,Myanmar,2001,8.200056
5117,Nepal,2001,3.350177
5118,Pakistan,2001,95.401106
5119,Philippines,2001,67.8777
5120,Singapore,2001,42.031287
5121,Sri Lanka,2001,10.403373
5122,Chinese Taipei,2001,219.711618
5123,Thailand,2001,159.993908
5124,Viet Nam,2001,48.811068
5125,Other Asia,2001,12.216774
5126,Asia (excl. China),2001,2074.838935
5127,People's Rep. of China,2001,3255.951126
5128,"Hong Kong, China",2001,41.449813
5129,"China (incl. Hong Kong, China)",2001,3297.400939
5130,Argentina,2001,128.858889
5131,Bolivia,2001,6.813227
5132,Brazil,2001,299.568987
5133,Colombia,2001,54.643268
5134,Costa Rica,2001,4.912859
5135,Cuba,2001,26.465535
5136,Curaçao,2001,5.657879
5137,Dominican Republic,2001,17.8108
5138,Ecuador,2001,19.290923
5139,El Salvador,2001,5.511765
5140,Guatemala,2001,8.989809
5141,Haiti,2001,1.514221
5142,Honduras,2001,5.290766
5143,Jamaica,2001,9.817042
5144,Nicaragua,2001,3.711189
5145,Panama,2001,5.869649
5146,Paraguay,2001,3.414675
5147,Peru,2001,24.337209
5148,Suriname,2001,1.484431
5149,Trinidad and Tobago,2001,11.346343
5150,Uruguay,2001,4.545794
5151,Venezuela,2001,123.343698
5152,Other Non-OECD Americas,2001,14.908768
5153,Non-OECD Americas,2001,788.107726
5154,Bahrain,2001,16.353671
5155,Islamic Rep. of Iran,2001,327.350672
5156,Iraq,2001,80.279409
5157,Jordan,2001,14.121049
5158,Kuwait,2001,50.225549
5159,Lebanon,2001,15.202855
5160,Oman,2001,23.015884
5161,Qatar,2001,22.477361
5162,Saudi Arabia,2001,238.287581
5163,Syrian Arab Republic ,2001,38.9067
5164,United Arab Emirates,2001,92.546149
5165,Yemen,2001,14.517273
5166,Middle East,2001,933.284153
5167,IEA/Accession/Association,2001,17764.46595
5168,European Union - 28,2001,3859.456959
5169,G7,2001,9491.582512
5170,G8,2001,10966.25249
5171,G20,2001,19455.10704
5172,Africa,2001,726.428832
5173,Americas,2001,7406.130384
5174,Asia,2001,8414.904028
5175,Europe,2001,5839.383997
5176,Oceania,2001,380.348413
5177,Canada,2002,514.445172
5178,Chile,2002,47.4271
5179,Mexico,2002,368.116069
5180,United States,2002,5545.478336
5181,OECD Americas,2002,6475.466677
5182,Australia,2002,348.962582
5183,Israel,2002,59.258252
5184,Japan,2002,1165.260633
5185,Korea,2002,435.894683
5186,New Zealand,2002,31.085853
5187,OECD Asia Oceania,2002,2040.462003
5188,Austria,2002,67.631905
5189,Belgium,2002,107.857199
5190,Czech Republic,2002,117.124548
5191,Denmark,2002,52.089153
5192,Estonia,2002,14.504812
5193,Finland,2002,62.954778
5194,France,2002,362.524159
5195,Germany,2002,817.9019
5196,Greece,2002,90.283202
5197,Hungary,2002,54.17392
5198,Iceland,2002,2.205535
5199,Ireland,2002,42.181915
5200,Italy,2002,427.183051
5201,Latvia,2002,7.234721
5202,Lithuania,2002,10.931246
5203,Luxembourg,2002,9.374964
5204,Netherlands,2002,166.903642
5205,Norway,2002,32.503989
5206,Poland,2002,282.610945
5207,Portugal,2002,61.694897
5208,Slovak Republic,2002,36.900369
5209,Slovenia,2002,15.081149
5210,Spain,2002,297.22367
5211,Sweden,2002,52.743719
5212,Switzerland,2002,41.883057
5213,Turkey,2002,192.604715
5214,United Kingdom,2002,521.177335
5215,OECD Europe,2002,3947.484495
5216,Albania,2002,3.750324
5217,Armenia,2002,2.907291
5218,Azerbaijan,2002,25.514806
5219,Belarus,2002,50.783735
5220,Bosnia and Herzegovina,2002,14.21871
5221,Bulgaria,2002,42.436775
5222,Croatia,2002,18.853992
5223,Cyprus,2002,6.343101
5224,Georgia,2002,2.819756
5225,Gibraltar,2002,0.355662
5226,Kazakhstan,2002,119.577281
5227,Kosovo,2002,6.435991
5228,Kyrgyzstan,2002,4.737819
5229,Malta,2002,2.318417
5230,Republic of Moldova,2002,6.963168
5231,Montenegro,2002,..
5232,Republic of North Macedonia,2002,8.128537
5233,Romania,2002,90.949271
5234,Russian Federation,2002,1465.851034
5235,Serbia,2002,48.581164
5236,Tajikistan,2002,2.084936
5237,Turkmenistan,2002,39.733679
5238,Ukraine,2002,301.123763
5239,Uzbekistan,2002,118.777874
5240,Former Soviet Union (if no detail),2002,x
5241,Former Yugoslavia (if no detail),2002,x
5242,Non-OECD Europe and Eurasia,2002,2383.247086
5243,Algeria,2002,68.148429
5244,Angola,2002,5.503133
5245,Benin,2002,2.02022
5246,Botswana,2002,4.026662
5247,Cameroon,2002,2.896222
5248,Congo,2002,0.503656
5249,Côte d'Ivoire,2002,6.377864
5250,Dem. Rep. of Congo,2002,0.770713
5251,Egypt,2002,113.490667
5252,Eritrea,2002,0.657928
5253,Ethiopia,2002,4.210465
5254,Gabon,2002,1.385142
5255,Ghana,2002,6.656509
5256,Kenya,2002,6.834068
5257,Libya,2002,39.817441
5258,Mauritius,2002,2.612613
5259,Morocco,2002,33.338022
5260,Mozambique,2002,1.374402
5261,Namibia,2002,2.116696
5262,Niger,2002,0.674977
5263,Nigeria,2002,50.853827
5264,Senegal,2002,3.916607
5265,South Africa,2002,326.837737
5266,South Sudan,2002,..
5267,Sudan,2002,7.461757
5268,United Rep. of Tanzania,2002,3.154326
5269,Togo,2002,0.852204
5270,Tunisia,2002,18.526039
5271,Zambia,2002,1.830703
5272,Zimbabwe,2002,12.245036
5273,Other Africa,2002,22.27737
5274,Africa,2002,751.371435
5275,Bangladesh,2002,26.550055
5276,Brunei Darussalam,2002,4.361483
5277,Cambodia,2002,2.210863
5278,DPR of Korea,2002,69.072968
5279,India,2002,929.504933
5280,Indonesia,2002,280.089586
5281,Malaysia,2002,126.499631
5282,Mongolia,2002,9.54934
5283,Myanmar,2002,8.082188
5284,Nepal,2002,2.670826
5285,Pakistan,2002,97.90849
5286,Philippines,2002,66.845947
5287,Singapore,2002,41.290841
5288,Sri Lanka,2002,10.978487
5289,Chinese Taipei,2002,228.186276
5290,Thailand,2002,169.401921
5291,Viet Nam,2002,57.187685
5292,Other Asia,2002,12.430323
5293,Asia (excl. China),2002,2142.821843
5294,People's Rep. of China,2002,3511.727723
5295,"Hong Kong, China",2002,40.123061
5296,"China (incl. Hong Kong, China)",2002,3551.850784
5297,Argentina,2002,121.644881
5298,Bolivia,2002,7.151502
5299,Brazil,2002,299.010083
5300,Colombia,2002,52.521934
5301,Costa Rica,2002,5.025841
5302,Cuba,2002,25.240962
5303,Curaçao,2002,5.412247
5304,Dominican Republic,2002,19.588636
5305,Ecuador,2002,19.808711
5306,El Salvador,2002,5.534952
5307,Guatemala,2002,9.653078
5308,Haiti,2002,1.732307
5309,Honduras,2002,5.620189
5310,Jamaica,2002,9.971391
5311,Nicaragua,2002,3.832414
5312,Panama,2002,5.099018
5313,Paraguay,2002,3.589508
5314,Peru,2002,25.525392
5315,Suriname,2002,1.080105
5316,Trinidad and Tobago,2002,12.710333
5317,Uruguay,2002,4.14956
5318,Venezuela,2002,122.717161
5319,Other Non-OECD Americas,2002,14.421437
5320,Non-OECD Americas,2002,781.041642
5321,Bahrain,2002,17.19747
5322,Islamic Rep. of Iran,2002,343.057362
5323,Iraq,2002,75.127374
5324,Jordan,2002,15.005345
5325,Kuwait,2002,52.231015
5326,Lebanon,2002,15.153892
5327,Oman,2002,24.672962
5328,Qatar,2002,26.559287
5329,Saudi Arabia,2002,255.31861
5330,Syrian Arab Republic ,2002,39.815105
5331,United Arab Emirates,2002,94.56474
5332,Yemen,2002,14.56285
5333,Middle East,2002,973.266012
5334,IEA/Accession/Association,2002,17959.90312
5335,European Union - 28,2002,3839.188755
5336,G7,2002,9353.970586
5337,G8,2002,10819.82162
5338,G20,2002,19640.05859
5339,Africa,2002,751.371435
5340,Americas,2002,7256.508319
5341,Asia,2002,8834.902928
5342,Europe,2002,5815.630323
5343,Oceania,2002,388.598972
5344,Canada,2003,534.262322
5345,Chile,2003,48.616652
5346,Mexico,2003,386.601977
5347,United States,2003,5610.749689
5348,OECD Americas,2003,6580.23064
5349,Australia,2003,347.969551
5350,Israel,2003,61.001669
5351,Japan,2003,1174.410431
5352,Korea,2003,437.778851
5353,New Zealand,2003,32.965277
5354,OECD Asia Oceania,2003,2054.125779
5355,Austria,2003,72.707588
5356,Belgium,2003,112.569091
5357,Czech Republic,2003,121.280735
5358,Denmark,2003,57.488996
5359,Estonia,2003,16.492733
5360,Finland,2003,71.241465
5361,France,2003,368.282713
5362,Germany,2003,820.732425
5363,Greece,2003,93.848627
5364,Hungary,2003,56.774935
5365,Iceland,2003,2.194304
5366,Ireland,2003,42.091792
5367,Italy,2003,445.257756
5368,Latvia,2003,7.464371
5369,Lithuania,2003,10.938091
5370,Luxembourg,2003,9.852439
5371,Netherlands,2003,169.919079
5372,Norway,2003,35.070291
5373,Poland,2003,293.129945
5374,Portugal,2003,56.907576
5375,Slovak Republic,2003,37.409645
5376,Slovenia,2003,14.96615
5377,Spain,2003,302.617985
5378,Sweden,2003,53.996718
5379,Switzerland,2003,43.188018
5380,Turkey,2003,203.147139
5381,United Kingdom,2003,533.471636
5382,OECD Europe,2003,4053.042243
5383,Albania,2003,3.822396
5384,Armenia,2003,3.275246
5385,Azerbaijan,2003,27.832395
5386,Belarus,2003,51.374732
5387,Bosnia and Herzegovina,2003,14.546432
5388,Bulgaria,2003,46.646286
5389,Croatia,2003,20.181196
5390,Cyprus,2003,7.017641
5391,Georgia,2003,3.01999
5392,Gibraltar,2003,0.361914
5393,Kazakhstan,2003,134.803148
5394,Kosovo,2003,6.773643
5395,Kyrgyzstan,2003,5.260549
5396,Malta,2003,2.60802
5397,Republic of Moldova,2003,7.519818
5398,Montenegro,2003,..
5399,Republic of North Macedonia,2003,8.829072
5400,Romania,2003,96.97367
5401,Russian Federation,2003,1493.895749
5402,Serbia,2003,52.145004
5403,Tajikistan,2003,2.093826
5404,Turkmenistan,2003,44.234482
5405,Ukraine,2003,326.616534
5406,Uzbekistan,2003,113.286594
5407,Former Soviet Union (if no detail),2003,x
5408,Former Yugoslavia (if no detail),2003,x
5409,Non-OECD Europe and Eurasia,2003,2473.118337
5410,Algeria,2003,71.983745
5411,Angola,2003,7.065044
5412,Benin,2003,2.276874
5413,Botswana,2003,3.915011
5414,Cameroon,2003,2.983401
5415,Congo,2003,0.752223
5416,Côte d'Ivoire,2003,5.150728
5417,Dem. Rep. of Congo,2003,0.937636
5418,Egypt,2003,117.819171
5419,Eritrea,2003,0.667038
5420,Ethiopia,2003,4.570982
5421,Gabon,2003,1.388737
5422,Ghana,2003,6.37041
5423,Kenya,2003,5.866275
5424,Libya,2003,41.519265
5425,Mauritius,2003,2.748569
5426,Morocco,2003,33.067085
5427,Mozambique,2003,1.664918
5428,Namibia,2003,2.241937
5429,Niger,2003,0.73905
5430,Nigeria,2003,54.066321
5431,Senegal,2003,3.809677
5432,South Africa,2003,348.267835
5433,South Sudan,2003,..
5434,Sudan,2003,7.642494
5435,United Rep. of Tanzania,2003,3.29559
5436,Togo,2003,1.090363
5437,Tunisia,2003,18.341231
5438,Zambia,2003,1.944402
5439,Zimbabwe,2003,10.015263
5440,Other Africa,2003,23.719026
5441,Africa,2003,785.920301
5442,Bangladesh,2003,27.794844
5443,Brunei Darussalam,2003,5.249015
5444,Cambodia,2003,2.378217
5445,DPR of Korea,2003,70.533249
5446,India,2003,950.281245
5447,Indonesia,2003,308.794189
5448,Malaysia,2003,132.792606
5449,Mongolia,2003,9.251454
5450,Myanmar,2003,10.259271
5451,Nepal,2003,2.904546
5452,Pakistan,2003,100.489365
5453,Philippines,2003,69.02883
5454,Singapore,2003,38.15768
5455,Sri Lanka,2003,11.949269
5456,Chinese Taipei,2003,238.018107
5457,Thailand,2003,177.112228
5458,Viet Nam,2003,60.316876
5459,Other Asia,2003,13.375846
5460,Asia (excl. China),2003,2228.686837
5461,People's Rep. of China,2003,4068.094745
5462,"Hong Kong, China",2003,42.818591
5463,"China (incl. Hong Kong, China)",2003,4110.913336
5464,Argentina,2003,130.844095
5465,Bolivia,2003,7.825964
5466,Brazil,2003,293.298182
5467,Colombia,2003,51.850611
5468,Costa Rica,2003,5.340754
5469,Cuba,2003,24.50273
5470,Curaçao,2003,5.428458
5471,Dominican Republic,2003,17.503658
5472,Ecuador,2003,19.595365
5473,El Salvador,2003,5.911064
5474,Guatemala,2003,9.642004
5475,Haiti,2003,1.641555
5476,Honduras,2003,6.24616
5477,Jamaica,2003,10.281151
5478,Nicaragua,2003,3.953137
5479,Panama,2003,5.202886
5480,Paraguay,2003,3.712996
5481,Peru,2003,24.875713
5482,Suriname,2003,1.199083
5483,Trinidad and Tobago,2003,14.973121
5484,Uruguay,2003,4.075859
5485,Venezuela,2003,122.556535
5486,Other Non-OECD Americas,2003,14.92215
5487,Non-OECD Americas,2003,785.383231
5488,Bahrain,2003,17.90741
5489,Islamic Rep. of Iran,2003,357.393759
5490,Iraq,2003,69.585234
5491,Jordan,2003,14.819555
5492,Kuwait,2003,53.393456
5493,Lebanon,2003,15.106757
5494,Oman,2003,25.285976
5495,Qatar,2003,27.85915
5496,Saudi Arabia,2003,266.341912
5497,Syrian Arab Republic ,2003,40.035773
5498,United Arab Emirates,2003,98.794229
5499,Yemen,2003,16.84238
5500,Middle East,2003,1003.365591
5501,IEA/Accession/Association,2003,18807.90727
5502,European Union - 28,2003,3942.869304
5503,G7,2003,9487.166972
5504,G8,2003,10981.06272
5505,G20,2003,20540.42581
5506,Africa,2003,785.920301
5507,Americas,2003,7365.613871
5508,Asia,2003,9550.666209
5509,Europe,2003,5982.18957
5510,Oceania,2003,390.396345
5511,Canada,2004,526.180994
5512,Chile,2004,53.349052
5513,Mexico,2004,396.045849
5514,United States,2004,5688.77761
5515,OECD Americas,2004,6664.353505
5516,Australia,2004,361.328033
5517,Israel,2004,61.175031
5518,Japan,2004,1166.071315
5519,Korea,2004,459.789616
5520,New Zealand,2004,32.429867
5521,OECD Asia Oceania,2004,2080.793862
5522,Austria,2004,74.005823
5523,Belgium,2004,111.185727
5524,Czech Republic,2004,121.810545
5525,Denmark,2004,51.847667
5526,Estonia,2004,16.547676
5527,Finland,2004,67.154133
5528,France,2004,369.081263
5529,Germany,2004,804.672932
5530,Greece,2004,93.480598
5531,Hungary,2004,55.060802
5532,Iceland,2004,2.269524
5533,Ireland,2004,42.568425
5534,Italy,2004,454.994798
5535,Latvia,2004,7.479639
5536,Lithuania,2004,11.56326
5537,Luxembourg,2004,11.232303
5538,Netherlands,2004,171.658709
5539,Norway,2004,35.59359
5540,Poland,2004,296.744997
5541,Portugal,2004,58.12475
5542,Slovak Republic,2004,36.213452
5543,Slovenia,2004,15.234875
5544,Spain,2004,319.270648
5545,Sweden,2004,52.309331
5546,Switzerland,2004,43.534175
5547,Turkey,2004,207.40141
5548,United Kingdom,2004,533.390964
5549,OECD Europe,2004,4064.432016
5550,Albania,2004,4.00711
5551,Armenia,2004,3.465509
5552,Azerbaijan,2004,27.404575
5553,Belarus,2004,54.465744
5554,Bosnia and Herzegovina,2004,15.186631
5555,Bulgaria,2004,45.773631
5556,Croatia,2004,19.58836
5557,Cyprus,2004,6.907324
5558,Georgia,2004,3.204913
5559,Gibraltar,2004,0.393159
5560,Kazakhstan,2004,146.417341
5561,Kosovo,2004,6.842717
5562,Kyrgyzstan,2004,5.187071
5563,Malta,2004,2.598015
5564,Republic of Moldova,2004,7.493321
5565,Montenegro,2004,..
5566,Republic of North Macedonia,2004,8.542584
5567,Romania,2004,93.74113
5568,Russian Federation,2004,1488.20149
5569,Serbia,2004,56.345334
5570,Tajikistan,2004,2.502434
5571,Turkmenistan,2004,46.599487
5572,Ukraine,2004,302.871618
5573,Uzbekistan,2004,113.54678
5574,Former Soviet Union (if no detail),2004,x
5575,Former Yugoslavia (if no detail),2004,x
5576,Non-OECD Europe and Eurasia,2004,2461.286278
5577,Algeria,2004,73.37692
5578,Angola,2004,7.716416
5579,Benin,2004,2.434437
5580,Botswana,2004,3.970324
5581,Cameroon,2004,3.014278
5582,Congo,2004,0.78117
5583,Côte d'Ivoire,2004,5.418416
5584,Dem. Rep. of Congo,2004,1.013146
5585,Egypt,2004,128.526056
5586,Eritrea,2004,0.660535
5587,Ethiopia,2004,4.807406
5588,Gabon,2004,1.431414
5589,Ghana,2004,5.869142
5590,Kenya,2004,6.724084
5591,Libya,2004,42.417787
5592,Mauritius,2004,2.770269
5593,Morocco,2004,36.597954
5594,Mozambique,2004,1.691163
5595,Namibia,2004,2.337835
5596,Niger,2004,0.772818
5597,Nigeria,2004,54.019439
5598,Senegal,2004,4.438918
5599,South Africa,2004,375.307942
5600,South Sudan,2004,..
5601,Sudan,2004,8.386446
5602,United Rep. of Tanzania,2004,4.57197
