,Region/Country/Economy,Year,Million tonnes of CO2
4426,Portugal,1999,58.380644
4427,Slovak Republic,1999,38.833148
4428,Slovenia,1999,14.445537
4429,Spain,1999,263.870515
4430,Sweden,1999,56.125853
4431,Switzerland,1999,42.923073
4432,Turkey,1999,178.068881
4433,United Kingdom,1999,511.948885
4434,OECD Europe,1999,3879.960946
4435,Albania,1999,2.921647
4436,Armenia,1999,2.931684
4437,Azerbaijan,1999,25.764911
4438,Belarus,1999,54.086561
4439,Bosnia and Herzegovina,1999,10.401709
4440,Bulgaria,1999,43.210523
4441,Croatia,1999,17.371297
4442,Cyprus,1999,6.072801
4443,Georgia,1999,4.384622
4444,Gibraltar,1999,0.324492
4445,Kazakhstan,1999,115.894314
4446,Kosovo,1999,..
4447,Kyrgyzstan,1999,4.619704
4448,Malta,1999,2.409246
4449,Republic of Moldova,1999,7.141631
4450,Montenegro,1999,..
4451,Republic of North Macedonia,1999,8.879545
4452,Romania,1999,82.855418
4453,Russian Federation,1999,1442.981854
4454,Serbia,1999,40.010128
4455,Tajikistan,1999,2.529902
4456,Turkmenistan,1999,35.5873
4457,Ukraine,1999,303.190138
4458,Uzbekistan,1999,112.928408
4459,Former Soviet Union (if no detail),1999,x
4460,Former Yugoslavia (if no detail),1999,x
4461,Non-OECD Europe and Eurasia,1999,2326.497835
4462,Algeria,1999,60.924707
4463,Angola,1999,4.742942
4464,Benin,1999,1.340466
4465,Botswana,1999,3.85849
4466,Cameroon,1999,2.401607
4467,Congo,1999,0.373629
4468,Côte d'Ivoire,1999,6.688638
4469,Dem. Rep. of Congo,1999,1.255271
4470,Egypt,1999,102.147252
4471,Eritrea,1999,0.628059
4472,Ethiopia,1999,2.918312
4473,Gabon,1999,1.52247
4474,Ghana,1999,5.818927
4475,Kenya,1999,6.902118
4476,Libya,1999,34.491668
4477,Mauritius,1999,2.198405
4478,Morocco,1999,29.085747
4479,Mozambique,1999,1.146291
4480,Namibia,1999,1.975976
4481,Niger,1999,..
4482,Nigeria,1999,39.348344
4483,Senegal,1999,3.555822
4484,South Africa,1999,274.279527
4485,South Sudan,1999,..
4486,Sudan,1999,5.091085
4487,United Rep. of Tanzania,1999,2.179323
4488,Togo,1999,1.092465
4489,Tunisia,1999,16.89543
4490,Zambia,1999,1.642455
4491,Zimbabwe,1999,15.413219
4492,Other Africa,1999,20.330905
4493,Africa,1999,650.24955
4494,Bangladesh,1999,19.67457
4495,Brunei Darussalam,1999,4.189516
4496,Cambodia,1999,1.907148
4497,DPR of Korea,1999,64.961365
4498,India,1999,850.990377
4499,Indonesia,1999,262.481596
4500,Malaysia,1999,106.343651
4501,Mongolia,1999,8.567944
4502,Myanmar,1999,8.572831
4503,Nepal,1999,3.006676
4504,Pakistan,1999,94.875036
4505,Philippines,1999,67.09936
4506,Singapore,1999,37.802098
4507,Sri Lanka,1999,9.102578
4508,Chinese Taipei,1999,195.67157
4509,Thailand,1999,151.719142
4510,Viet Nam,1999,40.280361
4511,Other Asia,1999,10.726138
4512,Asia (excl. China),1999,1937.971957
4513,People's Rep. of China,1999,2920.896797
4514,"Hong Kong, China",1999,44.468373
4515,"China (incl. Hong Kong, China)",1999,2965.36517
4516,Argentina,1999,139.33635
4517,Bolivia,1999,6.546289
4518,Brazil,1999,280.07303
4519,Colombia,1999,52.017325
4520,Costa Rica,1999,4.56463
4521,Cuba,1999,26.900297
4522,Curaçao,1999,5.400826
4523,Dominican Republic,1999,16.812945
4524,Ecuador,1999,16.520823
4525,El Salvador,1999,5.165933
4526,Guatemala,1999,7.516597
4527,Haiti,1999,1.354859
4528,Honduras,1999,4.360525
4529,Jamaica,1999,9.738746
4530,Nicaragua,1999,3.392318
4531,Panama,1999,4.68859
4532,Paraguay,1999,4.026969
4533,Peru,1999,26.85635
4534,Suriname,1999,..
4535,Trinidad and Tobago,1999,9.479932
4536,Uruguay,1999,6.403026
4537,Venezuela,1999,109.3453
4538,Other Non-OECD Americas,1999,14.421164
4539,Non-OECD Americas,1999,754.922824
4540,Bahrain,1999,15.394167
4541,Islamic Rep. of Iran,1999,298.55502
4542,Iraq,1999,60.907129
4543,Jordan,1999,13.583796
4544,Kuwait,1999,42.756229
4545,Lebanon,1999,15.700992
4546,Oman,1999,17.488387
4547,Qatar,1999,22.554592
4548,Saudi Arabia,1999,226.146605
4549,Syrian Arab Republic ,1999,36.569237
4550,United Arab Emirates,1999,80.6307
4551,Yemen,1999,12.599914
4552,Middle East,1999,842.886768
4553,Canada,2000,516.259229
4554,Chile,2000,48.623714
4555,Mexico,2000,359.735527
4556,United States,2000,5729.87461
4557,OECD Americas,2000,6654.49308
4558,Australia,2000,334.645123
4559,Israel,2000,54.843946
4560,Japan,2000,1135.606552
4561,Korea,2000,431.897005
4562,New Zealand,2000,28.982092
4563,OECD Asia Oceania,2000,1985.974718
4564,Austria,2000,61.820269
4565,Belgium,2000,114.004607
4566,Czech Republic,2000,121.230494
4567,Denmark,2000,50.797261
4568,Estonia,2000,14.447535
4569,Finland,2000,54.592688
4570,France,2000,364.674799
4571,Germany,2000,812.311609
4572,Greece,2000,87.923582
4573,Hungary,2000,53.280264
4574,Iceland,2000,2.161026
4575,Ireland,2000,40.914679
4576,Italy,2000,420.436632
4577,Latvia,2000,6.841156
4578,Lithuania,2000,10.221743
4579,Luxembourg,2000,8.065071
4580,Netherlands,2000,161.617322
4581,Norway,2000,31.879214
4582,Poland,2000,289.591377
4583,Portugal,2000,57.852184
4584,Slovak Republic,2000,36.882231
4585,Slovenia,2000,14.050959
4586,Spain,2000,278.584641
4587,Sweden,2000,51.989465
4588,Switzerland,2000,41.984677
4589,Turkey,2000,201.222491
4590,United Kingdom,2000,520.562588
4591,OECD Europe,2000,3909.940564
4592,Albania,2000,3.083446
4593,Armenia,2000,3.422249
4594,Azerbaijan,2000,27.305747
4595,Belarus,2000,52.118701
4596,Bosnia and Herzegovina,2000,13.718183
4597,Bulgaria,2000,42.138072
4598,Croatia,2000,16.782763
4599,Cyprus,2000,6.305013
4600,Georgia,2000,4.632649
4601,Gibraltar,2000,0.340046
4602,Kazakhstan,2000,112.014087
4603,Kosovo,2000,5.104602
4604,Kyrgyzstan,2000,4.450168
4605,Malta,2000,2.12916
4606,Republic of Moldova,2000,6.536841
4607,Montenegro,2000,..
4608,Republic of North Macedonia,2000,8.522107
4609,Romania,2000,86.222025
4610,Russian Federation,2000,1474.394287
4611,Serbia,2000,42.93935
4612,Tajikistan,2000,2.176522
4613,Turkmenistan,2000,36.666283
4614,Ukraine,2000,295.115804
4615,Uzbekistan,2000,115.105372
4616,Former Soviet Union (if no detail),2000,x
4617,Former Yugoslavia (if no detail),2000,x
4618,Non-OECD Europe and Eurasia,2000,2361.223477
4619,Algeria,2000,61.50756
4620,Angola,2000,4.63338
4621,Benin,2000,1.424519
4622,Botswana,2000,4.033845
4623,Cameroon,2000,2.788281
4624,Congo,2000,0.497599
4625,Côte d'Ivoire,2000,6.329922
4626,Dem. Rep. of Congo,2000,0.852804
4627,Egypt,2000,100.104957
4628,Eritrea,2000,0.615037
4629,Ethiopia,2000,3.201238
4630,Gabon,2000,1.465254
4631,Ghana,2000,4.949505
4632,Kenya,2000,7.767749
4633,Libya,2000,36.746264
4634,Mauritius,2000,2.431871
4635,Morocco,2000,29.550532
4636,Mozambique,2000,1.317721
4637,Namibia,2000,1.903499
4638,Niger,2000,0.650995
4639,Nigeria,2000,43.766126
4640,Senegal,2000,3.521497
4641,South Africa,2000,280.527092
4642,South Sudan,2000,..
4643,Sudan,2000,5.486143
4644,United Rep. of Tanzania,2000,2.609612
4645,Togo,2000,0.948868
4646,Tunisia,2000,17.637839
4647,Zambia,2000,1.653556
4648,Zimbabwe,2000,13.291761
4649,Other Africa,2000,20.819194
4650,Africa,2000,663.03422
4651,Bangladesh,2000,20.946409
4652,Brunei Darussalam,2000,4.425618
4653,Cambodia,2000,1.963006
4654,DPR of Korea,2000,69.968932
4655,India,2000,885.052057
4656,Indonesia,2000,255.411077
4657,Malaysia,2000,115.058945
4658,Mongolia,2000,8.962385
4659,Myanmar,2000,9.282086
4660,Nepal,2000,3.100119
4661,Pakistan,2000,94.385051
4662,Philippines,2000,68.130898
4663,Singapore,2000,42.117548
4664,Sri Lanka,2000,10.522688
4665,Chinese Taipei,2000,214.359025
4666,Thailand,2000,152.285498
4667,Viet Nam,2000,44.237925
4668,Other Asia,2000,11.365151
4669,Asia (excl. China),2000,2011.574418
4670,People's Rep. of China,2000,3099.685154
4671,"Hong Kong, China",2000,40.347311
4672,"China (incl. Hong Kong, China)",2000,3140.032465
4673,Argentina,2000,139.355594
4674,Bolivia,2000,7.106598
4675,Brazil,2000,292.849662
4676,Colombia,2000,54.1763
4677,Costa Rica,2000,4.499209
4678,Cuba,2000,27.343782
4679,Curaçao,2000,5.620901
4680,Dominican Republic,2000,17.595221
4681,Ecuador,2000,18.138334
4682,El Salvador,2000,5.174894
4683,Guatemala,2000,8.582302
4684,Haiti,2000,1.383769
4685,Honduras,2000,4.487715
4686,Jamaica,2000,9.79041
4687,Nicaragua,2000,3.542102
4688,Panama,2000,4.87777
4689,Paraguay,2000,3.281664
4690,Peru,2000,26.402615
4691,Suriname,2000,1.453535
4692,Trinidad and Tobago,2000,9.775159
4693,Uruguay,2000,5.090653
4694,Venezuela,2000,116.210493
4695,Other Non-OECD Americas,2000,14.087344
4696,Non-OECD Americas,2000,780.826026
4697,Bahrain,2000,15.843119
4698,Islamic Rep. of Iran,2000,312.265373
4699,Iraq,2000,70.503445
4700,Jordan,2000,14.246473
4701,Kuwait,2000,46.30185
4702,Lebanon,2000,14.041815
4703,Oman,2000,20.419105
4704,Qatar,2000,21.257766
4705,Saudi Arabia,2000,234.61663
4706,Syrian Arab Republic ,2000,37.02849
4707,United Arab Emirates,2000,79.851426
4708,Yemen,2000,13.348566
4709,Middle East,2000,879.724058
4710,Canada,2001,508.578571
4711,Chile,2001,46.674236
4712,Mexico,2001,360.600422
4713,United States,2001,5702.169429
4714,OECD Americas,2001,6618.022658
4715,Australia,2001,340.982482
4716,Israel,2001,56.131278
4717,Japan,2001,1125.665325
4718,Korea,2001,445.862586
4719,New Zealand,2001,31.182879
4720,OECD Asia Oceania,2001,1999.82455
4721,Austria,2001,66.191275
4722,Belgium,2001,115.382773
4723,Czech Republic,2001,121.092364
4724,Denmark,2001,52.374025
4725,Estonia,2001,14.910337
4726,Finland,2001,60.584543
4727,France,2001,368.205343
4728,Germany,2001,831.479218
4729,Greece,2001,90.041816
4730,Hungary,2001,54.923444
4731,Iceland,2001,2.10556
4732,Ireland,2001,43.062092
4733,Italy,2001,420.18139
4734,Latvia,2001,7.247275
4735,Lithuania,2001,10.870211
4736,Luxembourg,2001,8.689852
4737,Netherlands,2001,166.590316
4738,Norway,2001,32.889232
4739,Poland,2001,288.640036
4740,Portugal,2001,57.756555
4741,Slovak Republic,2001,37.368026
4742,Slovenia,2001,14.875062
4743,Spain,2001,279.77709
4744,Sweden,2001,51.165348
4745,Switzerland,2001,43.397514
4746,Turkey,2001,182.686152
4747,United Kingdom,2001,535.303236
4748,OECD Europe,2001,3957.790085
4749,Albania,2001,3.224186
4750,Armenia,2001,3.458504
4751,Azerbaijan,2001,25.834096
4752,Belarus,2001,50.910285
4753,Bosnia and Herzegovina,2001,13.500826
4754,Bulgaria,2001,44.972856
4755,Croatia,2001,17.753863
4756,Cyprus,2001,6.188862
4757,Georgia,2001,3.381844
4758,Gibraltar,2001,0.349409
4759,Kazakhstan,2001,109.245504
4760,Kosovo,2001,6.47382
4761,Kyrgyzstan,2001,3.761835
4762,Malta,2001,2.489089
4763,Republic of Moldova,2001,6.843851
4764,Montenegro,2001,..
4765,Republic of North Macedonia,2001,8.670612
4766,Romania,2001,91.340662
4767,Russian Federation,2001,1474.669977
4768,Serbia,2001,45.002762
4769,Tajikistan,2001,2.115829
4770,Turkmenistan,2001,37.905737
4771,Ukraine,2001,298.077866
4772,Uzbekistan,2001,115.325501
4773,Former Soviet Union (if no detail),2001,x
4774,Former Yugoslavia (if no detail),2001,x
4775,Non-OECD Europe and Eurasia,2001,2371.497776
4776,Algeria,2001,63.016764
4777,Angola,2001,5.032717
4778,Benin,2001,1.73514
4779,Botswana,2001,3.865552
4780,Cameroon,2001,2.706746
4781,Congo,2001,0.634625
4782,Côte d'Ivoire,2001,6.258311
4783,Dem. Rep. of Congo,2001,0.713348
4784,Egypt,2001,111.733308
4785,Eritrea,2001,0.674762
4786,Ethiopia,2001,4.038851
4787,Gabon,2001,1.477057
4788,Ghana,2001,5.444546
4789,Kenya,2001,7.083632
4790,Libya,2001,37.766573
4791,Mauritius,2001,2.565573
4792,Morocco,2001,32.193994
4793,Mozambique,2001,1.304815
4794,Namibia,2001,2.432816
4795,Niger,2001,0.646706
4796,Nigeria,2001,49.224236
4797,Senegal,2001,3.8357
4798,South Africa,2001,316.490523
4799,South Sudan,2001,..
4800,Sudan,2001,6.017397
4801,United Rep. of Tanzania,2001,2.765892
4802,Togo,2001,0.781264
4803,Tunisia,2001,18.508267
4804,Zambia,2001,1.748671
4805,Zimbabwe,2001,13.575128
4806,Other Africa,2001,22.155918
4807,Africa,2001,726.428832
4808,Bangladesh,2001,24.843932
4809,Brunei Darussalam,2001,4.311228
4810,Cambodia,2001,2.15261
4811,DPR of Korea,2001,72.31511
4812,India,2001,899.368053
4813,Indonesia,2001,274.460165
4814,Malaysia,2001,120.445664
4815,Mongolia,2001,8.945106
4816,Myanmar,2001,8.200056
4817,Nepal,2001,3.350177
4818,Pakistan,2001,95.401106
4819,Philippines,2001,67.8777
4820,Singapore,2001,42.031287
4821,Sri Lanka,2001,10.403373
4822,Chinese Taipei,2001,219.711618
4823,Thailand,2001,159.993908
4824,Viet Nam,2001,48.811068
4825,Other Asia,2001,12.216774
4826,Asia (excl. China),2001,2074.838935
4827,People's Rep. of China,2001,3255.951126
4828,"Hong Kong, China",2001,41.449813
4829,"China (incl. Hong Kong, China)",2001,3297.400939
4830,Argentina,2001,128.858889
4831,Bolivia,2001,6.813227
4832,Brazil,2001,299.568987
4833,Colombia,2001,54.643268
4834,Costa Rica,2001,4.912859
4835,Cuba,2001,26.465535
4836,Curaçao,2001,5.657879
4837,Dominican Republic,2001,17.8108
4838,Ecuador,2001,19.290923
4839,El Salvador,2001,5.511765
4840,Guatemala,2001,8.989809
4841,Haiti,2001,1.514221
4842,Honduras,2001,5.290766
4843,Jamaica,2001,9.817042
4844,Nicaragua,2001,3.711189
4845,Panama,2001,5.869649
4846,Paraguay,2001,3.414675
4847,Peru,2001,24.337209
4848,Suriname,2001,1.484431
4849,Trinidad and Tobago,2001,11.346343
4850,Uruguay,2001,4.545794
4851,Venezuela,2001,123.343698
4852,Other Non-OECD Americas,2001,14.908768
4853,Non-OECD Americas,2001,788.107726
4854,Bahrain,2001,16.353671
4855,Islamic Rep. of Iran,2001,327.350672
4856,Iraq,2001,80.279409
4857,Jordan,2001,14.121049
4858,Kuwait,2001,50.225549
4859,Lebanon,2001,15.202855
4860,Oman,2001,23.015884
4861,Qatar,2001,22.477361
4862,Saudi Arabia,2001,238.287581
4863,Syrian Arab Republic ,2001,38.9067
4864,United Arab Emirates,2001,92.546149
4865,Yemen,2001,14.517273
4866,Middle East,2001,933.284153
4867,Canada,2002,514.445172
4868,Chile,2002,47.4271
4869,Mexico,2002,368.116069
4870,United States,2002,5545.478336
4871,OECD Americas,2002,6475.466677
4872,Australia,2002,348.962582
4873,Israel,2002,59.258252
4874,Japan,2002,1165.260633
4875,Korea,2002,435.894683
4876,New Zealand,2002,31.085853
4877,OECD Asia Oceania,2002,2040.462003
4878,Austria,2002,67.631905
4879,Belgium,2002,107.857199
4880,Czech Republic,2002,117.124548
4881,Denmark,2002,52.089153
4882,Estonia,2002,14.504812
4883,Finland,2002,62.954778
4884,France,2002,362.524159
4885,Germany,2002,817.9019
4886,Greece,2002,90.283202
4887,Hungary,2002,54.17392
4888,Iceland,2002,2.205535
4889,Ireland,2002,42.181915
4890,Italy,2002,427.183051
4891,Latvia,2002,7.234721
4892,Lithuania,2002,10.931246
4893,Luxembourg,2002,9.374964
4894,Netherlands,2002,166.903642
4895,Norway,2002,32.503989
4896,Poland,2002,282.610945
4897,Portugal,2002,61.694897
4898,Slovak Republic,2002,36.900369
4899,Slovenia,2002,15.081149
4900,Spain,2002,297.22367
4901,Sweden,2002,52.743719
4902,Switzerland,2002,41.883057
4903,Turkey,2002,192.604715
4904,United Kingdom,2002,521.177335
4905,OECD Europe,2002,3947.484495
4906,Albania,2002,3.750324
4907,Armenia,2002,2.907291
4908,Azerbaijan,2002,25.514806
4909,Belarus,2002,50.783735
4910,Bosnia and Herzegovina,2002,14.21871
4911,Bulgaria,2002,42.436775
4912,Croatia,2002,18.853992
4913,Cyprus,2002,6.343101
4914,Georgia,2002,2.819756
4915,Gibraltar,2002,0.355662
4916,Kazakhstan,2002,119.577281
4917,Kosovo,2002,6.435991
4918,Kyrgyzstan,2002,4.737819
4919,Malta,2002,2.318417
4920,Republic of Moldova,2002,6.963168
4921,Montenegro,2002,..
4922,Republic of North Macedonia,2002,8.128537
4923,Romania,2002,90.949271
4924,Russian Federation,2002,1465.851034
4925,Serbia,2002,48.581164
4926,Tajikistan,2002,2.084936
4927,Turkmenistan,2002,39.733679
4928,Ukraine,2002,301.123763
4929,Uzbekistan,2002,118.777874
4930,Former Soviet Union (if no detail),2002,x
4931,Former Yugoslavia (if no detail),2002,x
4932,Non-OECD Europe and Eurasia,2002,2383.247086
4933,Algeria,2002,68.148429
4934,Angola,2002,5.503133
4935,Benin,2002,2.02022
4936,Botswana,2002,4.026662
4937,Cameroon,2002,2.896222
4938,Congo,2002,0.503656
4939,Côte d'Ivoire,2002,6.377864
4940,Dem. Rep. of Congo,2002,0.770713
4941,Egypt,2002,113.490667
4942,Eritrea,2002,0.657928
4943,Ethiopia,2002,4.210465
4944,Gabon,2002,1.385142
4945,Ghana,2002,6.656509
4946,Kenya,2002,6.834068
4947,Libya,2002,39.817441
4948,Mauritius,2002,2.612613
4949,Morocco,2002,33.338022
4950,Mozambique,2002,1.374402
4951,Namibia,2002,2.116696
4952,Niger,2002,0.674977
4953,Nigeria,2002,50.853827
4954,Senegal,2002,3.916607
4955,South Africa,2002,326.837737
4956,South Sudan,2002,..
4957,Sudan,2002,7.461757
4958,United Rep. of Tanzania,2002,3.154326
4959,Togo,2002,0.852204
4960,Tunisia,2002,18.526039
4961,Zambia,2002,1.830703
4962,Zimbabwe,2002,12.245036
4963,Other Africa,2002,22.27737
4964,Africa,2002,751.371435
4965,Bangladesh,2002,26.550055
4966,Brunei Darussalam,2002,4.361483
4967,Cambodia,2002,2.210863
4968,DPR of Korea,2002,69.072968
4969,India,2002,929.504933
4970,Indonesia,2002,280.089586
4971,Malaysia,2002,126.499631
4972,Mongolia,2002,9.54934
4973,Myanmar,2002,8.082188
4974,Nepal,2002,2.670826
4975,Pakistan,2002,97.90849
4976,Philippines,2002,66.845947
4977,Singapore,2002,41.290841
4978,Sri Lanka,2002,10.978487
4979,Chinese Taipei,2002,228.186276
4980,Thailand,2002,169.401921
4981,Viet Nam,2002,57.187685
4982,Other Asia,2002,12.430323
4983,Asia (excl. China),2002,2142.821843
4984,People's Rep. of China,2002,3511.727723
4985,"Hong Kong, China",2002,40.123061
4986,"China (incl. Hong Kong, China)",2002,3551.850784
4987,Argentina,2002,121.644881
4988,Bolivia,2002,7.151502
4989,Brazil,2002,299.010083
4990,Colombia,2002,52.521934
4991,Costa Rica,2002,5.025841
4992,Cuba,2002,25.240962
4993,Curaçao,2002,5.412247
4994,Dominican Republic,2002,19.588636
4995,Ecuador,2002,19.808711
4996,El Salvador,2002,5.534952
4997,Guatemala,2002,9.653078
4998,Haiti,2002,1.732307
4999,Honduras,2002,5.620189
5000,Jamaica,2002,9.971391
5001,Nicaragua,2002,3.832414
5002,Panama,2002,5.099018
5003,Paraguay,2002,3.589508
5004,Peru,2002,25.525392
5005,Suriname,2002,1.080105
5006,Trinidad and Tobago,2002,12.710333
5007,Uruguay,2002,4.14956
5008,Venezuela,2002,122.717161
5009,Other Non-OECD Americas,2002,14.421437
5010,Non-OECD Americas,2002,781.041642
5011,Bahrain,2002,17.19747
5012,Islamic Rep. of Iran,2002,343.057362
5013,Iraq,2002,75.127374
5014,Jordan,2002,15.005345
5015,Kuwait,2002,52.231015
5016,Lebanon,2002,15.153892
5017,Oman,2002,24.672962
5018,Qatar,2002,26.559287
5019,Saudi Arabia,2002,255.31861
5020,Syrian Arab Republic ,2002,39.815105
5021,United Arab Emirates,2002,94.56474
5022,Yemen,2002,14.56285
5023,Middle East,2002,973.266012
5024,Canada,2003,534.262322
5025,Chile,2003,48.616652
5026,Mexico,2003,386.601977
5027,United States,2003,5610.749689
5028,OECD Americas,2003,6580.23064
5029,Australia,2003,347.969551
5030,Israel,2003,61.001669
5031,Japan,2003,1174.410431
5032,Korea,2003,437.778851
5033,New Zealand,2003,32.965277
5034,OECD Asia Oceania,2003,2054.125779
5035,Austria,2003,72.707588
5036,Belgium,2003,112.569091
5037,Czech Republic,2003,121.280735
5038,Denmark,2003,57.488996
5039,Estonia,2003,16.492733
5040,Finland,2003,71.241465
5041,France,2003,368.282713
5042,Germany,2003,820.732425
5043,Greece,2003,93.848627
5044,Hungary,2003,56.774935
5045,Iceland,2003,2.194304
5046,Ireland,2003,42.091792
5047,Italy,2003,445.257756
5048,Latvia,2003,7.464371
5049,Lithuania,2003,10.938091
5050,Luxembourg,2003,9.852439
5051,Netherlands,2003,169.919079
5052,Norway,2003,35.070291
5053,Poland,2003,293.129945
5054,Portugal,2003,56.907576
5055,Slovak Republic,2003,37.409645
5056,Slovenia,2003,14.96615
5057,Spain,2003,302.617985
5058,Sweden,2003,53.996718
5059,Switzerland,2003,43.188018
5060,Turkey,2003,203.147139
5061,United Kingdom,2003,533.471636
5062,OECD Europe,2003,4053.042243
5063,Albania,2003,3.822396
5064,Armenia,2003,3.275246
5065,Azerbaijan,2003,27.832395
5066,Belarus,2003,51.374732
5067,Bosnia and Herzegovina,2003,14.546432
5068,Bulgaria,2003,46.646286
5069,Croatia,2003,20.181196
5070,Cyprus,2003,7.017641
5071,Georgia,2003,3.01999
5072,Gibraltar,2003,0.361914
5073,Kazakhstan,2003,134.803148
5074,Kosovo,2003,6.773643
5075,Kyrgyzstan,2003,5.260549
5076,Malta,2003,2.60802
5077,Republic of Moldova,2003,7.519818
5078,Montenegro,2003,..
5079,Republic of North Macedonia,2003,8.829072
5080,Romania,2003,96.97367
5081,Russian Federation,2003,1493.895749
5082,Serbia,2003,52.145004
5083,Tajikistan,2003,2.093826
5084,Turkmenistan,2003,44.234482
5085,Ukraine,2003,326.616534
5086,Uzbekistan,2003,113.286594
5087,Former Soviet Union (if no detail),2003,x
5088,Former Yugoslavia (if no detail),2003,x
5089,Non-OECD Europe and Eurasia,2003,2473.118337
5090,Algeria,2003,71.983745
5091,Angola,2003,7.065044
5092,Benin,2003,2.276874
5093,Botswana,2003,3.915011
5094,Cameroon,2003,2.983401
5095,Congo,2003,0.752223
5096,Côte d'Ivoire,2003,5.150728
5097,Dem. Rep. of Congo,2003,0.937636
